property_type_group,high_risk_score
Office/Workshop,0.1788313687282474
Retail/Financial/Professional,0.4804953326681046
Restaurant/Cafe,0.034007393615362196
Restaurant/Cafe,0.14482986405684875
Office/Workshop,0.04720575812940451
Restaurant/Cafe,0.12024179536335987
Office/Workshop,0.3434617828793111
Retail/Financial/Professional,0.15015258349149038
Retail/Financial/Professional,0.20388014424659445
Retail/Financial/Professional,0.0324632478076753
Office/Workshop,0.5684653651158756
Office/Workshop,0.2185052113256427
Office/Workshop,0.3683836522875144
Restaurant/Cafe,0.02307441835771297
Office/Workshop,0.3437633543193817
Restaurant/Cafe,0.12268339536484549
Office/Workshop,0.02964287618099485
Retail/Financial/Professional,0.16694366169204694
Retail/Financial/Professional,0.18098054630010071
Office/Workshop,0.5340430335285093
Restaurant/Cafe,0.09839307315474233
Restaurant/Cafe,0.12188707996168453
Office/Workshop,0.3338219898961796
Office/Workshop,0.30709687617614045
Restaurant/Cafe,0.1051696591587143
Retail/Financial/Professional,0.046932477910954944
Restaurant/Cafe,0.03306294250960016
Office/Workshop,0.3438074109927623
Retail/Financial/Professional,0.029784873118417262
Restaurant/Cafe,0.12907548074172684
Office/Workshop,0.05018580564114747
Restaurant/Cafe,0.021649185883575492
Office/Workshop,0.49077398280155843
Office/Workshop,0.47447833659017646
Retail/Financial/Professional,0.38004080849936295
Restaurant/Cafe,0.13075627410597843
Retail/Financial/Professional,0.1311230504369876
Retail/Financial/Professional,0.43931035292897136
Retail/Financial/Professional,0.17807464711936716
Retail/Financial/Professional,0.038649505366808126
Retail/Financial/Professional,0.04151024939728981
Office/Workshop,0.26753311716428707
Retail/Financial/Professional,0.17525264804841048
Retail/Financial/Professional,0.032258174645191394
Office/Workshop,0.5272549750328664
Retail/Financial/Professional,0.027681458163451297
Restaurant/Cafe,0.10884919381194585
Retail/Financial/Professional,0.18564364761517058
Retail/Financial/Professional,0.30768803125252686
Retail/Financial/Professional,0.21587524831431143
Office/Workshop,0.21857952540644898
Restaurant/Cafe,0.14320710624605082
Restaurant/Cafe,0.03703183404329697
Retail/Financial/Professional,0.3612143294135629
Restaurant/Cafe,0.04978733945547925
Retail/Financial/Professional,0.16608207878873268
Retail/Financial/Professional,0.1788620371691575
Office/Workshop,0.028482008240496088
Office/Workshop,0.054429634079624235
Office/Workshop,0.35866087398309054
Retail/Financial/Professional,0.14647501256471698
Retail/Financial/Professional,0.04490341174038662
Office/Workshop,0.18695549682120804
Restaurant/Cafe,0.11434198941798884
Retail/Financial/Professional,0.3384534966526633
Office/Workshop,0.5258113079755401
Retail/Financial/Professional,0.03556654671886221
Office/Workshop,0.04703303187899732
Office/Workshop,0.3980099125491844
Retail/Financial/Professional,0.177234259049576
Retail/Financial/Professional,0.18026364316287455
Office/Workshop,0.34037891461901715
Retail/Financial/Professional,0.1732546186041424
Retail/Financial/Professional,0.030903161090298396
Office/Workshop,0.22099806415318077
Retail/Financial/Professional,0.045627891186022514
Retail/Financial/Professional,0.03632725747162975
Office/Workshop,0.18642854585591104
Retail/Financial/Professional,0.1346125308533267
Retail/Financial/Professional,0.15634928802423095
Retail/Financial/Professional,0.17537044545767505
Restaurant/Cafe,0.13303834072077225
Retail/Financial/Professional,0.17537044545767505
Office/Workshop,0.5510430545948155
Restaurant/Cafe,0.13102801786409485
Office/Workshop,0.06943202207249118
Retail/Financial/Professional,0.1318323323724911
Retail/Financial/Professional,0.14311640865356648
Office/Workshop,0.35572468834931326
Retail/Financial/Professional,0.14213812839660867
Restaurant/Cafe,0.040786777743727416
Retail/Financial/Professional,0.41665347893200017
Retail/Financial/Professional,0.1646921582048014
Restaurant/Cafe,0.11430693771397472
Office/Workshop,0.34212765330100664
Office/Workshop,0.3421762891460612
Retail/Financial/Professional,0.18020488210545182
Office/Workshop,0.11577750651581424
Retail/Financial/Professional,0.03177778104472472
Restaurant/Cafe,0.09324217778847345
Restaurant/Cafe,0.025553197702135804
Office/Workshop,0.1915854668861611
Office/Workshop,0.5801949163310262
Office/Workshop,0.35437878736193973
Restaurant/Cafe,0.0154561705239122
Retail/Financial/Professional,0.13558248833363443
Office/Workshop,0.3533991912997933
Retail/Financial/Professional,0.4168680650886
Retail/Financial/Professional,0.08060244853235748
Retail/Financial/Professional,0.13531301446635335
Restaurant/Cafe,0.05747764801509067
Office/Workshop,0.5789622089366927
Office/Workshop,0.1854314968944453
Retail/Financial/Professional,0.2226768171725727
Restaurant/Cafe,0.1202429154918982
Office/Workshop,0.5431406349878862
Restaurant/Cafe,0.09337049194252982
Retail/Financial/Professional,0.04242348107761823
Office/Workshop,0.3598724532335562
Retail/Financial/Professional,0.14672082543863707
Office/Workshop,0.27353767866296586
Retail/Financial/Professional,0.18055045833091057
Retail/Financial/Professional,0.029882960068258906
Office/Workshop,0.5518601402096893
Retail/Financial/Professional,0.023974259844454206
Office/Workshop,0.5729686082233332
Restaurant/Cafe,0.1692948251389617
Office/Workshop,0.5695461409305299
Retail/Financial/Professional,0.11410185507651117
Office/Workshop,0.02823338407845629
Office/Workshop,0.3808887922940307
Restaurant/Cafe,0.5911615055029551
Restaurant/Cafe,0.11557452444954892
Restaurant/Cafe,0.08060527323226103
Retail/Financial/Professional,0.03686482909981583
Retail/Financial/Professional,0.22240269436555515
Restaurant/Cafe,0.16151299063529226
Restaurant/Cafe,0.015539375787021808
Retail/Financial/Professional,0.12256046877706582
Office/Workshop,0.04572500674255076
Office/Workshop,0.02978083360700558
Office/Workshop,0.3536423122055112
Retail/Financial/Professional,0.038930979092357626
Retail/Financial/Professional,0.03241729580417423
Office/Workshop,0.3405716515591803
Office/Workshop,0.3419850681449595
Office/Workshop,0.35415344306268826
Office/Workshop,0.386964151079268
Retail/Financial/Professional,0.21013678173106878
Restaurant/Cafe,0.01688446271465114
Restaurant/Cafe,0.12031611513858512
Retail/Financial/Professional,0.026051651388874945
Retail/Financial/Professional,0.13536315409518962
Office/Workshop,0.34189481688395196
Restaurant/Cafe,0.15428480295318017
Retail/Financial/Professional,0.09865922744395218
Retail/Financial/Professional,0.3636018317976951
Office/Workshop,0.03429132576356512
Retail/Financial/Professional,0.2138479187726667
Retail/Financial/Professional,0.0362627856378501
Retail/Financial/Professional,0.03187216067785859
Restaurant/Cafe,0.13141374528188213
Office/Workshop,0.3640948816391409
Restaurant/Cafe,0.028318530259714713
Retail/Financial/Professional,0.4617767123779489
Restaurant/Cafe,0.09887306224690087
Retail/Financial/Professional,0.3361012152913049
Retail/Financial/Professional,0.18003746636932547
Office/Workshop,0.15335364956922487
Retail/Financial/Professional,0.21531713333276722
Office/Workshop,0.5451697515035653
Retail/Financial/Professional,0.07599612870743068
Retail/Financial/Professional,0.22957741500339324
Retail/Financial/Professional,0.15318022476975238
Retail/Financial/Professional,0.18890741302273728
Office/Workshop,0.40520599625645914
Office/Workshop,0.35914847532129524
Office/Workshop,0.3451210717233544
Retail/Financial/Professional,0.17642234364020593
Restaurant/Cafe,0.1080825317074056
Restaurant/Cafe,0.12662942987626954
Restaurant/Cafe,0.1069434159248173
Retail/Financial/Professional,0.15805053160950458
Office/Workshop,0.35059300128040305
Office/Workshop,0.34847526415452507
Retail/Financial/Professional,0.1180923012907885
Retail/Financial/Professional,0.11690434406392335
Office/Workshop,0.3438074109927623
Retail/Financial/Professional,0.17966477715807094
Retail/Financial/Professional,0.20178598645826112
Office/Workshop,0.05034811486010431
Retail/Financial/Professional,0.13203762511764308
Retail/Financial/Professional,0.20495899079847382
Restaurant/Cafe,0.13299691421995358
Restaurant/Cafe,0.14800001586551376
Restaurant/Cafe,0.12698950368844797
Retail/Financial/Professional,0.19554483567949432
Restaurant/Cafe,0.03240312416662436
Retail/Financial/Professional,0.18035586613252957
Restaurant/Cafe,0.10762921751751112
Retail/Financial/Professional,0.028513953575250536
Retail/Financial/Professional,0.03276820453093312
Office/Workshop,0.3508390852110512
Retail/Financial/Professional,0.15443354144667992
Office/Workshop,0.36410377597906196
Retail/Financial/Professional,0.0264831692959482
Retail/Financial/Professional,0.3981292938352962
Retail/Financial/Professional,0.17516559060336367
Office/Workshop,0.3730488428933475
Office/Workshop,0.20594392054544436
Office/Workshop,0.04563207921381794
Office/Workshop,0.36574087226705176
Retail/Financial/Professional,0.3137354154421343
Retail/Financial/Professional,0.03010073983674187
Office/Workshop,0.4297029757167782
Retail/Financial/Professional,0.07495681738537174
Retail/Financial/Professional,0.032407645626584894
Office/Workshop,0.4046867898517118
Retail/Financial/Professional,0.04505289123664181
Office/Workshop,0.3349817018453336
Retail/Financial/Professional,0.037071838683417166
Retail/Financial/Professional,0.17973270898531915
Office/Workshop,0.04031235935070972
Office/Workshop,0.37087732165959786
Restaurant/Cafe,0.02824617422303024
Office/Workshop,0.5374925964331755
Restaurant/Cafe,0.10785389933440623
Office/Workshop,0.20835726703297555
Office/Workshop,0.20072930528718108
Office/Workshop,0.1877214500865688
Office/Workshop,0.5660422952825621
Retail/Financial/Professional,0.45693712429513517
Office/Workshop,0.5348714775211006
Office/Workshop,0.47657585980999073
Restaurant/Cafe,0.10146815278381918
Retail/Financial/Professional,0.1346465123834617
Retail/Financial/Professional,0.4108539742907501
Retail/Financial/Professional,0.20521891064987297
Office/Workshop,0.36929900370047875
Retail/Financial/Professional,0.17148136475123718
Retail/Financial/Professional,0.1732546186041424
Retail/Financial/Professional,0.030847205664792886
Retail/Financial/Professional,0.03929116890926765
Office/Workshop,0.029790034923517644
Retail/Financial/Professional,0.20353919526558736
Retail/Financial/Professional,0.03299793739488935
Office/Workshop,0.3721673751633257
Office/Workshop,0.19250467601269503
Office/Workshop,0.361726956734167
Office/Workshop,0.36428287981675367
Office/Workshop,0.2244056610201354
Retail/Financial/Professional,0.14090816610599705
Retail/Financial/Professional,0.21379242950015093
Office/Workshop,0.35780271893090915
Office/Workshop,0.33936452731353645
Retail/Financial/Professional,0.20550544789497216
Retail/Financial/Professional,0.2138479187726667
Office/Workshop,0.04525283238058605
Office/Workshop,0.3485087290214113
Retail/Financial/Professional,0.03626057729240751
Office/Workshop,0.139376255288805
Retail/Financial/Professional,0.03695853595841115
Retail/Financial/Professional,0.21336519673114968
Restaurant/Cafe,0.10590224237593851
Office/Workshop,0.5271421361904678
Retail/Financial/Professional,0.13502596935974887
Office/Workshop,0.03729366976730486
Office/Workshop,0.5418333196786926
Retail/Financial/Professional,0.02517031398417916
Retail/Financial/Professional,0.2221715991336346
Office/Workshop,0.5522664629330554
Restaurant/Cafe,0.12959715026982754
Retail/Financial/Professional,0.18003746636932547
Office/Workshop,0.23253772634404693
Restaurant/Cafe,0.050017467001760074
Retail/Financial/Professional,0.029808765134333445
Office/Workshop,0.3900285327384714
Restaurant/Cafe,0.07485661364435577
Retail/Financial/Professional,0.16486271535432576
Office/Workshop,0.3426314385097442
Office/Workshop,0.379103796528302
Office/Workshop,0.5505575870613607
Restaurant/Cafe,0.1442049497637052
Restaurant/Cafe,0.5838963170366356
Restaurant/Cafe,0.05342157565652594
Retail/Financial/Professional,0.4794907893542111
Office/Workshop,0.11637805845344593
Restaurant/Cafe,0.1269672087918583
Office/Workshop,0.5664054331010806
Retail/Financial/Professional,0.2276122423212003
Retail/Financial/Professional,0.02320960509923957
Retail/Financial/Professional,0.032589802948090274
Office/Workshop,0.35215347956483184
Retail/Financial/Professional,0.1331684507668116
Retail/Financial/Professional,0.46611763603357537
Retail/Financial/Professional,0.1461859251556632
Retail/Financial/Professional,0.13499580452882776
Retail/Financial/Professional,0.14304512952734158
Retail/Financial/Professional,0.04347553691845187
Retail/Financial/Professional,0.04776762803503371
Retail/Financial/Professional,0.38335690783903176
Retail/Financial/Professional,0.1732546186041424
Retail/Financial/Professional,0.383785492946683
Office/Workshop,0.5675112185792603
Retail/Financial/Professional,0.1585912409397311
Retail/Financial/Professional,0.28300350762725945
Office/Workshop,0.18257811879807093
Office/Workshop,0.3517222793820476
Office/Workshop,0.565199427841546
Restaurant/Cafe,0.02250946611087024
Retail/Financial/Professional,0.2381461763313092
Office/Workshop,0.2867746454760094
Restaurant/Cafe,0.04582044697838559
Office/Workshop,0.3072540226183641
Retail/Financial/Professional,0.04672239563209737
Retail/Financial/Professional,0.18020488210545182
Retail/Financial/Professional,0.09069801168164857
Retail/Financial/Professional,0.16085841838005863
Retail/Financial/Professional,0.1970323086631067
Retail/Financial/Professional,0.028663680855420603
Restaurant/Cafe,0.10741621702568592
Retail/Financial/Professional,0.16552829758477766
Retail/Financial/Professional,0.14311640865356648
Retail/Financial/Professional,0.1732546186041424
Retail/Financial/Professional,0.13250337389108258
Office/Workshop,0.3678586243899124
Retail/Financial/Professional,0.4833181948541091
Office/Workshop,0.03118694349714316
Retail/Financial/Professional,0.13010404307867887
Retail/Financial/Professional,0.42515510406716905
Retail/Financial/Professional,0.03153865525979541
Office/Workshop,0.1433210929221272
Retail/Financial/Professional,0.10604109151682152
Retail/Financial/Professional,0.056441746546324154
Restaurant/Cafe,0.02732860235483837
Retail/Financial/Professional,0.2094071282464901
Restaurant/Cafe,0.06709871088780515
Office/Workshop,0.3501317202701893
Retail/Financial/Professional,0.44550612498316416
Retail/Financial/Professional,0.13792065131228115
Office/Workshop,0.028160996944975075
Office/Workshop,0.03076825875167168
Retail/Financial/Professional,0.4664956225900456
Office/Workshop,0.32477018052767626
Office/Workshop,0.1822436823126963
